year0,orig,dest,orig_code,dest_code,flow
1970,MEX,YEM,484,887,0
1970,MEX,ZAF,484,710,185
1970,MMR,AFG,104,4,1
1970,MMR,AGO,104,24,0
1970,MMR,ARG,104,32,0
1970,MMR,AUS,104,36,544
1970,MMR,BGD,104,50,56
1970,MMR,BRA,104,76,1
1970,MMR,CAN,104,124,31
1970,MMR,CHN,104,156,37
1970,MMR,CIV,104,384,0
1970,MMR,CMR,104,120,0
1970,MMR,COD,104,180,0
1970,MMR,COL,104,170,0
1970,MMR,DEU,104,276,18
1970,MMR,DZA,104,12,0
1970,MMR,EGY,104,818,0
1970,MMR,ESP,104,724,0
1970,MMR,ETH,104,231,0
1970,MMR,FRA,104,250,172
1970,MMR,GBR,104,826,38
1970,MMR,GHA,104,288,0
1970,MMR,IDN,104,360,0
1970,MMR,IND,104,356,794
1970,MMR,IRN,104,364,0
1970,MMR,IRQ,104,368,0
1970,MMR,ITA,104,380,1
1970,MMR,JPN,104,392,34
1970,MMR,KEN,104,404,0
1970,MMR,KOR,104,410,102
1970,MMR,MAR,104,504,0
1970,MMR,MDG,104,450,0
1970,MMR,MEX,104,484,0
1970,MMR,MMR,104,104,0
1970,MMR,MOZ,104,508,0
1970,MMR,MYS,104,458,209
1970,MMR,NGA,104,566,1
1970,MMR,NPL,104,524,0
1970,MMR,PAK,104,586,0
1970,MMR,PER,104,604,0
1970,MMR,PHL,104,608,2292
1970,MMR,POL,104,616,1
1970,MMR,PRK,104,408,14
1970,MMR,RUS,104,643,184
1970,MMR,SAU,104,682,15
1970,MMR,THA,104,764,27100
1970,MMR,TUR,104,792,1
1970,MMR,TZA,104,834,0
1970,MMR,UGA,104,800,0
1970,MMR,UKR,104,804,17
1970,MMR,USA,104,840,1661
1970,MMR,UZB,104,860,32
1970,MMR,VEN,104,862,3
1970,MMR,VNM,104,704,0
1970,MMR,YEM,104,887,0
1970,MMR,ZAF,104,710,2
1970,MOZ,AFG,508,4,0
1970,MOZ,AGO,508,24,0
1970,MOZ,ARG,508,32,0
1970,MOZ,AUS,508,36,0
1970,MOZ,BGD,508,50,0
1970,MOZ,BRA,508,76,0
1970,MOZ,CAN,508,124,1
1970,MOZ,CHN,508,156,0
1970,MOZ,CIV,508,384,0
1970,MOZ,CMR,508,120,0
1970,MOZ,COD,508,180,0
1970,MOZ,COL,508,170,0
1970,MOZ,DEU,508,276,0
1970,MOZ,DZA,508,12,0
1970,MOZ,EGY,508,818,0
1970,MOZ,ESP,508,724,0
1970,MOZ,ETH,508,231,0
1970,MOZ,FRA,508,250,0
1970,MOZ,GBR,508,826,0
1970,MOZ,GHA,508,288,0
1970,MOZ,IDN,508,360,0
1970,MOZ,IND,508,356,0
1970,MOZ,IRN,508,364,0
1970,MOZ,IRQ,508,368,0
1970,MOZ,ITA,508,380,0
1970,MOZ,JPN,508,392,0
1970,MOZ,KEN,508,404,0
1970,MOZ,KOR,508,410,0
1970,MOZ,MAR,508,504,0
1970,MOZ,MDG,508,450,0
1970,MOZ,MEX,508,484,0
1970,MOZ,MMR,508,104,0
1970,MOZ,MOZ,508,508,0
1970,MOZ,MYS,508,458,0
1970,MOZ,NGA,508,566,0
1970,MOZ,NPL,508,524,0
1970,MOZ,PAK,508,586,0
1970,MOZ,PER,508,604,0
1970,MOZ,PHL,508,608,0
1970,MOZ,POL,508,616,0
1970,MOZ,PRK,508,408,0
1970,MOZ,RUS,508,643,0
1970,MOZ,SAU,508,682,0
1970,MOZ,THA,508,764,3
1970,MOZ,TUR,508,792,0
1970,MOZ,TZA,508,834,0
1970,MOZ,UGA,508,800,0
1970,MOZ,UKR,508,804,0
1970,MOZ,USA,508,840,2
1970,MOZ,UZB,508,860,0
1970,MOZ,VEN,508,862,0
1970,MOZ,VNM,508,704,0
1970,MOZ,YEM,508,887,0
1970,MOZ,ZAF,508,710,0
1970,MYS,AFG,458,4,0
1970,MYS,AGO,458,24,0
1970,MYS,ARG,458,32,64
1970,MYS,AUS,458,36,5115
1970,MYS,BGD,458,50,11119
1970,MYS,BRA,458,76,177
1970,MYS,CAN,458,124,2104
1970,MYS,CHN,458,156,0
1970,MYS,CIV,458,384,0
1970,MYS,CMR,458,120,0
1970,MYS,COD,458,180,0
1970,MYS,COL,458,170,0
1970,MYS,DEU,458,276,327
1970,MYS,DZA,458,12,0
1970,MYS,EGY,458,818,0
1970,MYS,ESP,458,724,0
1970,MYS,ETH,458,231,0
1970,MYS,FRA,458,250,255
1970,MYS,GBR,458,826,3191
1970,MYS,GHA,458,288,0
1970,MYS,IDN,458,360,291
1970,MYS,IND,458,356,11071
1970,MYS,IRN,458,364,7
1970,MYS,IRQ,458,368,0
1970,MYS,ITA,458,380,0
1970,MYS,JPN,458,392,540
1970,MYS,KEN,458,404,0
1970,MYS,KOR,458,410,4
1970,MYS,MAR,458,504,0
1970,MYS,MDG,458,450,0
1970,MYS,MEX,458,484,0
1970,MYS,MMR,458,104,1336
1970,MYS,MOZ,458,508,5
1970,MYS,MYS,458,458,0
1970,MYS,NGA,458,566,48
1970,MYS,NPL,458,524,70
1970,MYS,PAK,458,586,0
1970,MYS,PER,458,604,0
1970,MYS,PHL,458,608,1045
1970,MYS,POL,458,616,8
1970,MYS,PRK,458,408,279
1970,MYS,RUS,458,643,0
1970,MYS,SAU,458,682,3241
1970,MYS,THA,458,764,42822
1970,MYS,TUR,458,792,6
1970,MYS,TZA,458,834,2
1970,MYS,UGA,458,800,3
1970,MYS,UKR,458,804,0
1970,MYS,USA,458,840,8938
1970,MYS,UZB,458,860,0
1970,MYS,VEN,458,862,89
1970,MYS,VNM,458,704,0
1970,MYS,YEM,458,887,0
1970,MYS,ZAF,458,710,9
1970,NGA,AFG,566,4,0
1970,NGA,AGO,566,24,2
1970,NGA,ARG,566,32,0
1970,NGA,AUS,566,36,719
1970,NGA,BGD,566,50,125
1970,NGA,BRA,566,76,34
1970,NGA,CAN,566,124,13213
1970,NGA,CHN,566,156,1
1970,NGA,CIV,566,384,13931
1970,NGA,CMR,566,120,20852
1970,NGA,COD,566,180,20302
1970,NGA,COL,566,170,3
1970,NGA,DEU,566,276,3733
1970,NGA,DZA,566,12,0
1970,NGA,EGY,566,818,104
1970,NGA,ESP,566,724,0
1970,NGA,ETH,566,231,0
1970,NGA,FRA,566,250,15
1970,NGA,GBR,566,826,28054
1970,NGA,GHA,566,288,0
1970,NGA,IDN,566,360,11
1970,NGA,IND,566,356,2029
1970,NGA,IRN,566,364,6
1970,NGA,IRQ,566,368,0
1970,NGA,ITA,566,380,1603
1970,NGA,JPN,566,392,67
1970,NGA,KEN,566,404,220
1970,NGA,KOR,566,410,1
1970,NGA,MAR,566,504,0
1970,NGA,MDG,566,450,384
1970,NGA,MEX,566,484,0
1970,NGA,MMR,566,104,12
1970,NGA,MOZ,566,508,7
1970,NGA,MYS,566,458,4
1970,NGA,NGA,566,566,0
1970,NGA,NPL,566,524,95
1970,NGA,PAK,566,586,424
1970,NGA,PER,566,604,3
1970,NGA,PHL,566,608,5
1970,NGA,POL,566,616,73
1970,NGA,PRK,566,408,0
1970,NGA,RUS,566,643,0
1970,NGA,SAU,566,682,3576
1970,NGA,THA,566,764,158
1970,NGA,TUR,566,792,5
1970,NGA,TZA,566,834,274
1970,NGA,UGA,566,800,56
1970,NGA,UKR,566,804,0
1970,NGA,USA,566,840,35588
1970,NGA,UZB,566,860,0
1970,NGA,VEN,566,862,25
1970,NGA,VNM,566,704,0
1970,NGA,YEM,566,887,1
1970,NGA,ZAF,566,710,725
1970,NPL,AFG,524,4,0
1970,NPL,AGO,524,24,0
1970,NPL,ARG,524,32,0
1970,NPL,AUS,524,36,276
1970,NPL,BGD,524,50,2681
1970,NPL,BRA,524,76,1
1970,NPL,CAN,524,124,104
1970,NPL,CHN,524,156,13
1970,NPL,CIV,524,384,0
1970,NPL,CMR,524,120,0
1970,NPL,COD,524,180,0
1970,NPL,COL,524,170,0
1970,NPL,DEU,524,276,18
1970,NPL,DZA,524,12,0
1970,NPL,EGY,524,818,0
1970,NPL,ESP,524,724,0
1970,NPL,ETH,524,231,0
1970,NPL,FRA,524,250,7
1970,NPL,GBR,524,826,34
1970,NPL,GHA,524,288,0
1970,NPL,IDN,524,360,37
1970,NPL,IND,524,356,45021
1970,NPL,IRN,524,364,2
1970,NPL,IRQ,524,368,0
1970,NPL,ITA,524,380,0
1970,NPL,JPN,524,392,265
1970,NPL,KEN,524,404,0
1970,NPL,KOR,524,410,19
1970,NPL,MAR,524,504,0
1970,NPL,MDG,524,450,0
1970,NPL,MEX,524,484,0
1970,NPL,MMR,524,104,31
1970,NPL,MOZ,524,508,0
1970,NPL,MYS,524,458,474
1970,NPL,NGA,524,566,7
1970,NPL,NPL,524,524,0
1970,NPL,PAK,524,586,0
1970,NPL,PER,524,604,0
1970,NPL,PHL,524,608,1091
1970,NPL,POL,524,616,1
1970,NPL,PRK,524,408,7
1970,NPL,RUS,524,643,0
1970,NPL,SAU,524,682,1274
1970,NPL,THA,524,764,7905
1970,NPL,TUR,524,792,0
1970,NPL,TZA,524,834,0
1970,NPL,UGA,524,800,0
1970,NPL,UKR,524,804,0
1970,NPL,USA,524,840,1298
1970,NPL,UZB,524,860,0
1970,NPL,VEN,524,862,1
1970,NPL,VNM,524,704,0
1970,NPL,YEM,524,887,0
1970,NPL,ZAF,524,710,1
1970,PAK,AFG,586,4,105
1970,PAK,AGO,586,24,0
1970,PAK,ARG,586,32,44
1970,PAK,AUS,586,36,8116
1970,PAK,BGD,586,50,233926
1970,PAK,BRA,586,76,324
1970,PAK,CAN,586,124,18224
1970,PAK,CHN,586,156,21
1970,PAK,CIV,586,384,0
1970,PAK,CMR,586,120,0
1970,PAK,COD,586,180,1
1970,PAK,COL,586,170,2
1970,PAK,DEU,586,276,9881
1970,PAK,DZA,586,12,0
1970,PAK,EGY,586,818,0
1970,PAK,ESP,586,724,4
1970,PAK,ETH,586,231,0
1970,PAK,FRA,586,250,2375
1970,PAK,GBR,586,826,15442
1970,PAK,GHA,586,288,0
1970,PAK,IDN,586,360,18
1970,PAK,IND,586,356,769818
1970,PAK,IRN,586,364,334
1970,PAK,IRQ,586,368,7
1970,PAK,ITA,586,380,60
1970,PAK,JPN,586,392,848
1970,PAK,KEN,586,404,1
1970,PAK,KOR,586,410,231
1970,PAK,MAR,586,504,0
1970,PAK,MDG,586,450,0
1970,PAK,MEX,586,484,7
1970,PAK,MMR,586,104,4507
1970,PAK,MOZ,586,508,77
1970,PAK,MYS,586,458,263
1970,PAK,NGA,586,566,679
1970,PAK,NPL,586,524,13
1970,PAK,PAK,586,586,0
1970,PAK,PER,586,604,9
1970,PAK,PHL,586,608,1026
1970,PAK,POL,586,616,53
1970,PAK,PRK,586,408,13
1970,PAK,RUS,586,643,28
1970,PAK,SAU,586,682,115369
1970,PAK,THA,586,764,7756
1970,PAK,TUR,586,792,353
1970,PAK,TZA,586,834,1
1970,PAK,UGA,586,800,1
1970,PAK,UKR,586,804,4
1970,PAK,USA,586,840,75547
1970,PAK,UZB,586,860,9
1970,PAK,VEN,586,862,193
1970,PAK,VNM,586,704,0
1970,PAK,YEM,586,887,0
1970,PAK,ZAF,586,710,71
1970,PER,AFG,604,4,0
1970,PER,AGO,604,24,0
1970,PER,ARG,604,32,2081
1970,PER,AUS,604,36,177
1970,PER,BGD,604,50,0
1970,PER,BRA,604,76,1429
1970,PER,CAN,604,124,534
1970,PER,CHN,604,156,2
1970,PER,CIV,604,384,0
1970,PER,CMR,604,120,0
1970,PER,COD,604,180,0
1970,PER,COL,604,170,99
1970,PER,DEU,604,276,104
1970,PER,DZA,604,12,0
1970,PER,EGY,604,818,0
1970,PER,ESP,604,724,320
1970,PER,ETH,604,231,0
1970,PER,FRA,604,250,138
1970,PER,GBR,604,826,715
1970,PER,GHA,604,288,0
1970,PER,IDN,604,360,2
1970,PER,IND,604,356,26
1970,PER,IRN,604,364,0
1970,PER,IRQ,604,368,0
1970,PER,ITA,604,380,2
1970,PER,JPN,604,392,975
1970,PER,KEN,604,404,3
1970,PER,KOR,604,410,25
1970,PER,MAR,604,504,0
1970,PER,MDG,604,450,0
1970,PER,MEX,604,484,999
1970,PER,MMR,604,104,7
1970,PER,MOZ,604,508,1
1970,PER,MYS,604,458,5
1970,PER,NGA,604,566,23
1970,PER,NPL,604,524,1
1970,PER,PAK,604,586,0
1970,PER,PER,604,604,0
1970,PER,PHL,604,608,17
1970,PER,POL,604,616,16
1970,PER,PRK,604,408,17
1970,PER,RUS,604,643,0
1970,PER,SAU,604,682,1
1970,PER,THA,604,764,227
1970,PER,TUR,604,792,8
1970,PER,TZA,604,834,0
1970,PER,UGA,604,800,0
1970,PER,UKR,604,804,0
1970,PER,USA,604,840,30568
1970,PER,UZB,604,860,0
1970,PER,VEN,604,862,16033
1970,PER,VNM,604,704,0
1970,PER,YEM,604,887,0
1970,PER,ZAF,604,710,9
1970,PHL,AFG,608,4,1
1970,PHL,AGO,608,24,0
1970,PHL,ARG,608,32,65
1970,PHL,AUS,608,36,12915
1970,PHL,BGD,608,50,254
1970,PHL,BRA,608,76,240
1970,PHL,CAN,608,124,24740
1970,PHL,CHN,608,156,1239
1970,PHL,CIV,608,384,1
1970,PHL,CMR,608,120,0
1970,PHL,COD,608,180,91
1970,PHL,COL,608,170,10
1970,PHL,DEU,608,276,3899
1970,PHL,DZA,608,12,0
1970,PHL,EGY,608,818,0
1970,PHL,ESP,608,724,26
1970,PHL,ETH,608,231,0
1970,PHL,FRA,608,250,2439
1970,PHL,GBR,608,826,14583
1970,PHL,GHA,608,288,0
1970,PHL,IDN,608,360,910
1970,PHL,IND,608,356,1265
1970,PHL,IRN,608,364,132
1970,PHL,IRQ,608,368,0
1970,PHL,ITA,608,380,30
1970,PHL,JPN,608,392,16556
1970,PHL,KEN,608,404,1
1970,PHL,KOR,608,410,1998
1970,PHL,MAR,608,504,0
1970,PHL,MDG,608,450,3
1970,PHL,MEX,608,484,221
1970,PHL,MMR,608,104,492
1970,PHL,MOZ,608,508,12
1970,PHL,MYS,608,458,35710
1970,PHL,NGA,608,566,136
1970,PHL,NPL,608,524,22
1970,PHL,PAK,608,586,0
1970,PHL,PER,608,604,17
1970,PHL,PHL,608,608,0
1970,PHL,POL,608,616,52
1970,PHL,PRK,608,408,835
1970,PHL,RUS,608,643,23
1970,PHL,SAU,608,682,69944
1970,PHL,THA,608,764,12436
1970,PHL,TUR,608,792,118
1970,PHL,TZA,608,834,5
1970,PHL,UGA,608,800,1
1970,PHL,UKR,608,804,1
1970,PHL,USA,608,840,316965
1970,PHL,UZB,608,860,3
1970,PHL,VEN,608,862,524
1970,PHL,VNM,608,704,0
1970,PHL,YEM,608,887,0
1970,PHL,ZAF,608,710,144
1970,POL,AFG,616,4,0
1970,POL,AGO,616,24,0
1970,POL,ARG,616,32,22
1970,POL,AUS,616,36,1182
1970,POL,BGD,616,50,2
1970,POL,BRA,616,76,23
1970,POL,CAN,616,124,805
1970,POL,CHN,616,156,0
1970,POL,CIV,616,384,0
1970,POL,CMR,616,120,0
1970,POL,COD,616,180,0
1970,POL,COL,616,170,9
1970,POL,DEU,616,276,7441
1970,POL,DZA,616,12,0
1970,POL,EGY,616,818,0
1970,POL,ESP,616,724,77
1970,POL,ETH,616,231,0
1970,POL,FRA,616,250,311
1970,POL,GBR,616,826,81
1970,POL,GHA,616,288,0
1970,POL,IDN,616,360,0
1970,POL,IND,616,356,0
1970,POL,IRN,616,364,1
1970,POL,IRQ,616,368,0
1970,POL,ITA,616,380,13
1970,POL,JPN,616,392,8
1970,POL,KEN,616,404,0
1970,POL,KOR,616,410,21
1970,POL,MAR,616,504,0
1970,POL,MDG,616,450,0
1970,POL,MEX,616,484,0
1970,POL,MMR,616,104,0
1970,POL,MOZ,616,508,71
1970,POL,MYS,616,458,4
1970,POL,NGA,616,566,48
1970,POL,NPL,616,524,2
1970,POL,PAK,616,586,0
1970,POL,PER,616,604,122
1970,POL,PHL,616,608,1
1970,POL,POL,616,616,0
1970,POL,PRK,616,408,0
1970,POL,RUS,616,643,235438
1970,POL,SAU,616,682,10
1970,POL,THA,616,764,17
1970,POL,TUR,616,792,491
1970,POL,TZA,616,834,0
1970,POL,UGA,616,800,0
1970,POL,UKR,616,804,51824
1970,POL,USA,616,840,13252
1970,POL,UZB,616,860,10516
1970,POL,VEN,616,862,23
1970,POL,VNM,616,704,0
1970,POL,YEM,616,887,0
1970,POL,ZAF,616,710,2346
1970,PRK,AFG,408,4,0
1970,PRK,AGO,408,24,0
1970,PRK,ARG,408,32,0
1970,PRK,AUS,408,36,1
1970,PRK,BGD,408,50,1
1970,PRK,BRA,408,76,1
1970,PRK,CAN,408,124,1
1970,PRK,CHN,408,156,0
1970,PRK,CIV,408,384,0
1970,PRK,CMR,408,120,0
1970,PRK,COD,408,180,0
1970,PRK,COL,408,170,0
1970,PRK,DEU,408,276,1
1970,PRK,DZA,408,12,0
1970,PRK,EGY,408,818,0
1970,PRK,ESP,408,724,0
1970,PRK,ETH,408,231,0
1970,PRK,FRA,408,250,1
1970,PRK,GBR,408,826,1
1970,PRK,GHA,408,288,0
1970,PRK,IDN,408,360,0
1970,PRK,IND,408,356,1
1970,PRK,IRN,408,364,0
1970,PRK,IRQ,408,368,0
1970,PRK,ITA,408,380,0
1970,PRK,JPN,408,392,0
1970,PRK,KEN,408,404,0
1970,PRK,KOR,408,410,42647
1970,PRK,MAR,408,504,0
1970,PRK,MDG,408,450,0
1970,PRK,MEX,408,484,0
1970,PRK,MMR,408,104,0
1970,PRK,MOZ,408,508,0
1970,PRK,MYS,408,458,0
1970,PRK,NGA,408,566,0
1970,PRK,NPL,408,524,0
1970,PRK,PAK,408,586,0
1970,PRK,PER,408,604,0
1970,PRK,PHL,408,608,0
1970,PRK,POL,408,616,1
1970,PRK,PRK,408,408,0
1970,PRK,RUS,408,643,21
1970,PRK,SAU,408,682,0
1970,PRK,THA,408,764,4
1970,PRK,TUR,408,792,0
1970,PRK,TZA,408,834,0
1970,PRK,UGA,408,800,2
1970,PRK,UKR,408,804,3
1970,PRK,USA,408,840,687
1970,PRK,UZB,408,860,4
1970,PRK,VEN,408,862,40
1970,PRK,VNM,408,704,0
1970,PRK,YEM,408,887,0
1970,PRK,ZAF,408,710,0
1970,RUS,AFG,643,4,0
1970,RUS,AGO,643,24,0
1970,RUS,ARG,643,32,0
1970,RUS,AUS,643,36,0
1970,RUS,BGD,643,50,0
1970,RUS,BRA,643,76,0
1970,RUS,CAN,643,124,0
1970,RUS,CHN,643,156,0
1970,RUS,CIV,643,384,0
1970,RUS,CMR,643,120,0
1970,RUS,COD,643,180,0
1970,RUS,COL,643,170,33
1970,RUS,DEU,643,276,0
1970,RUS,DZA,643,12,0
1970,RUS,EGY,643,818,0
1970,RUS,ESP,643,724,238
1970,RUS,ETH,643,231,0
1970,RUS,FRA,643,250,0
1970,RUS,GBR,643,826,0
1970,RUS,GHA,643,288,0
1970,RUS,IDN,643,360,1
1970,RUS,IND,643,356,0
1970,RUS,IRN,643,364,7
1970,RUS,IRQ,643,368,0
1970,RUS,ITA,643,380,0
1970,RUS,JPN,643,392,180
1970,RUS,KEN,643,404,0
1970,RUS,KOR,643,410,75
1970,RUS,MAR,643,504,0
1970,RUS,MDG,643,450,0
1970,RUS,MEX,643,484,0
1970,RUS,MMR,643,104,0
1970,RUS,MOZ,643,508,3
1970,RUS,MYS,643,458,11
1970,RUS,NGA,643,566,344
1970,RUS,NPL,643,524,0
1970,RUS,PAK,643,586,0
1970,RUS,PER,643,604,273
1970,RUS,PHL,643,608,2
1970,RUS,POL,643,616,0
1970,RUS,PRK,643,408,0
1970,RUS,RUS,643,643,0
1970,RUS,SAU,643,682,55
1970,RUS,THA,643,764,33
1970,RUS,TUR,643,792,2703
1970,RUS,TZA,643,834,0
1970,RUS,UGA,643,800,1
1970,RUS,UKR,643,804,785784
1970,RUS,USA,643,840,0
1970,RUS,UZB,643,860,140886
1970,RUS,VEN,643,862,25
1970,RUS,VNM,643,704,0
1970,RUS,YEM,643,887,0
1970,RUS,ZAF,643,710,63
1970,SAU,AFG,682,4,2
1970,SAU,AGO,682,24,0
1970,SAU,ARG,682,32,242
1970,SAU,AUS,682,36,115
1970,SAU,BGD,682,50,17
1970,SAU,BRA,682,76,46
1970,SAU,CAN,682,124,1752
1970,SAU,CHN,682,156,0
1970,SAU,CIV,682,384,0
1970,SAU,CMR,682,120,0
1970,SAU,COD,682,180,0
1970,SAU,COL,682,170,12
1970,SAU,DEU,682,276,22
1970,SAU,DZA,682,12,0
1970,SAU,EGY,682,818,0
1970,SAU,ESP,682,724,0
1970,SAU,ETH,682,231,0
1970,SAU,FRA,682,250,0
1970,SAU,GBR,682,826,321
1970,SAU,GHA,682,288,0
1970,SAU,IDN,682,360,23
1970,SAU,IND,682,356,7168
1970,SAU,IRN,682,364,27
1970,SAU,IRQ,682,368,173
1970,SAU,ITA,682,380,7
1970,SAU,JPN,682,392,6
1970,SAU,KEN,682,404,0
1970,SAU,KOR,682,410,0
1970,SAU,MAR,682,504,0
1970,SAU,MDG,682,450,0
1970,SAU,MEX,682,484,0
1970,SAU,MMR,682,104,10
1970,SAU,MOZ,682,508,0
1970,SAU,MYS,682,458,11
1970,SAU,NGA,682,566,690
1970,SAU,NPL,682,524,3
1970,SAU,PAK,682,586,28
1970,SAU,PER,682,604,34
1970,SAU,PHL,682,608,101
1970,SAU,POL,682,616,8
1970,SAU,PRK,682,408,1
1970,SAU,RUS,682,643,0
1970,SAU,SAU,682,682,0
1970,SAU,THA,682,764,1667
1970,SAU,TUR,682,792,1408
1970,SAU,TZA,682,834,6
1970,SAU,UGA,682,800,0
1970,SAU,UKR,682,804,0
1970,SAU,USA,682,840,18505
1970,SAU,UZB,682,860,0
1970,SAU,VEN,682,862,0
1970,SAU,VNM,682,704,0
1970,SAU,YEM,682,887,0
1970,SAU,ZAF,682,710,12
1970,THA,AFG,764,4,0
1970,THA,AGO,764,24,0
1970,THA,ARG,764,32,0
1970,THA,AUS,764,36,0
1970,THA,BGD,764,50,0
1970,THA,BRA,764,76,0
1970,THA,CAN,764,124,0
1970,THA,CHN,764,156,0
1970,THA,CIV,764,384,0
1970,THA,CMR,764,120,0
1970,THA,COD,764,180,0
1970,THA,COL,764,170,0
1970,THA,DEU,764,276,0
1970,THA,DZA,764,12,0
1970,THA,EGY,764,818,0
1970,THA,ESP,764,724,0
1970,THA,ETH,764,231,0
1970,THA,FRA,764,250,0
1970,THA,GBR,764,826,0
1970,THA,GHA,764,288,0
1970,THA,IDN,764,360,0
1970,THA,IND,764,356,0
1970,THA,IRN,764,364,0
1970,THA,IRQ,764,368,0
1970,THA,ITA,764,380,0
1970,THA,JPN,764,392,0
1970,THA,KEN,764,404,0
1970,THA,KOR,764,410,0
1970,THA,MAR,764,504,0
1970,THA,MDG,764,450,0
1970,THA,MEX,764,484,0
1970,THA,MMR,764,104,0
1970,THA,MOZ,764,508,0
1970,THA,MYS,764,458,0
1970,THA,NGA,764,566,0
1970,THA,NPL,764,524,0
1970,THA,PAK,764,586,0
1970,THA,PER,764,604,0
1970,THA,PHL,764,608,0
1970,THA,POL,764,616,0
1970,THA,PRK,764,408,0
1970,THA,RUS,764,643,0
1970,THA,SAU,764,682,0
1970,THA,THA,764,764,0
1970,THA,TUR,764,792,0
1970,THA,TZA,764,834,0
1970,THA,UGA,764,800,0
1970,THA,UKR,764,804,0
1970,THA,USA,764,840,0
1970,THA,UZB,764,860,0
1970,THA,VEN,764,862,0
1970,THA,VNM,764,704,0
1970,THA,YEM,764,887,0
1970,THA,ZAF,764,710,0
1970,TUR,AFG,792,4,1
1970,TUR,AGO,792,24,0
1970,TUR,ARG,792,32,55
1970,TUR,AUS,792,36,12218
1970,TUR,BGD,792,50,0
1970,TUR,BRA,792,76,16
1970,TUR,CAN,792,124,810
1970,TUR,CHN,792,156,0
1970,TUR,CIV,792,384,0
1970,TUR,CMR,792,120,0
1970,TUR,COD,792,180,0
1970,TUR,COL,792,170,0
1970,TUR,DEU,792,276,673009
1970,TUR,DZA,792,12,0
1970,TUR,EGY,792,818,0
1970,TUR,ESP,792,724,4
1970,TUR,ETH,792,231,0
1970,TUR,FRA,792,250,82743
1970,TUR,GBR,792,826,7678
1970,TUR,GHA,792,288,0
1970,TUR,IDN,792,360,0
1970,TUR,IND,792,356,565
1970,TUR,IRN,792,364,64
1970,TUR,IRQ,792,368,0
1970,TUR,ITA,792,380,29005
1970,TUR,JPN,792,392,19
1970,TUR,KEN,792,404,0
1970,TUR,KOR,792,410,9
1970,TUR,MAR,792,504,0
1970,TUR,MDG,792,450,6
1970,TUR,MEX,792,484,0
1970,TUR,MMR,792,104,0
1970,TUR,MOZ,792,508,4
1970,TUR,MYS,792,458,58
1970,TUR,NGA,792,566,13
1970,TUR,NPL,792,524,0
1970,TUR,PAK,792,586,0
1970,TUR,PER,792,604,0
1970,TUR,PHL,792,608,1
1970,TUR,POL,792,616,101
1970,TUR,PRK,792,408,0
1970,TUR,RUS,792,643,0
1970,TUR,SAU,792,682,9871
1970,TUR,THA,792,764,29
1970,TUR,TUR,792,792,0
1970,TUR,TZA,792,834,0
1970,TUR,UGA,792,800,0
1970,TUR,UKR,792,804,0
1970,TUR,USA,792,840,1
1970,TUR,UZB,792,860,0
1970,TUR,VEN,792,862,852
1970,TUR,VNM,792,704,0
1970,TUR,YEM,792,887,0
1970,TUR,ZAF,792,710,85
1970,TZA,AFG,834,4,0
1970,TZA,AGO,834,24,33
1970,TZA,ARG,834,32,22
1970,TZA,AUS,834,36,1834
1970,TZA,BGD,834,50,2973
1970,TZA,BRA,834,76,784
1970,TZA,CAN,834,124,2258
1970,TZA,CHN,834,156,0
1970,TZA,CIV,834,384,3
1970,TZA,CMR,834,120,0
1970,TZA,COD,834,180,526
1970,TZA,COL,834,170,4
1970,TZA,DEU,834,276,661
1970,TZA,DZA,834,12,0
1970,TZA,EGY,834,818,2
1970,TZA,ESP,834,724,59
1970,TZA,ETH,834,231,0
1970,TZA,FRA,834,250,3952
1970,TZA,GBR,834,826,15950
1970,TZA,GHA,834,288,0
1970,TZA,IDN,834,360,14
1970,TZA,IND,834,356,4988
1970,TZA,IRN,834,364,10
1970,TZA,IRQ,834,368,1
1970,TZA,ITA,834,380,1098
1970,TZA,JPN,834,392,99
1970,TZA,KEN,834,404,271
1970,TZA,KOR,834,410,17
1970,TZA,MAR,834,504,0
1970,TZA,MDG,834,450,98
1970,TZA,MEX,834,484,57
1970,TZA,MMR,834,104,81
1970,TZA,MOZ,834,508,15295
1970,TZA,MYS,834,458,27
1970,TZA,NGA,834,566,1865
1970,TZA,NPL,834,524,21
1970,TZA,PAK,834,586,467
1970,TZA,PER,834,604,19
1970,TZA,PHL,834,608,19
1970,TZA,POL,834,616,119
1970,TZA,PRK,834,408,2
1970,TZA,RUS,834,643,13
1970,TZA,SAU,834,682,4066
1970,TZA,THA,834,764,217
1970,TZA,TUR,834,792,108
1970,TZA,TZA,834,834,0
1970,TZA,UGA,834,800,60
1970,TZA,UKR,834,804,8
1970,TZA,USA,834,840,7188
1970,TZA,UZB,834,860,0
1970,TZA,VEN,834,862,143
1970,TZA,VNM,834,704,0
1970,TZA,YEM,834,887,0
1970,TZA,ZAF,834,710,5238
1970,UGA,AFG,800,4,0
1970,UGA,AGO,800,24,3
1970,UGA,ARG,800,32,7
1970,UGA,AUS,800,36,3093
1970,UGA,BGD,800,50,3701
1970,UGA,BRA,800,76,99
1970,UGA,CAN,800,124,7289
1970,UGA,CHN,800,156,0
1970,UGA,CIV,800,384,5
1970,UGA,CMR,800,120,0
1970,UGA,COD,800,180,55573
1970,UGA,COL,800,170,7
1970,UGA,DEU,800,276,667
1970,UGA,DZA,800,12,0
